,Bathrooms,Street,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,CentralAir,Electrical,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,SalePrice,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,UnfBsmtRat,MasVnrType_BrkFace,MasVnrType_Stone,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_CmentBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,LandContour_HLS,LandContour_Low,LandContour_Lvl,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,UnfSqFtRatio,Age,IsNew,Renovated,GarageAge,HasPool
53,3.25,10.0,10.0,9,5,1.0,7.0,5.5,10.0,7.0,7.75,10.0,10.0,1.0,4.0,7.0,10.0,3.25,7.75,10.0,6.4,6.407258064516129,5.5,5.5,10.0,12.86099861326992,1,0,0,0,0,1.1563517915309447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.0,4.048387096774194,1.0,10.0,7.026785714285714,1.0
54,1.0,10.0,5.5,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,8.5,3.25,5.5,1.0,4.6,4.459677419354838,5.5,5.5,10.0,11.77528972943772,0,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,8.838709677419356,1.0,1.0,7.5625,1.0
55,2.5,10.0,10.0,6,5,2.5300000000000002,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,3.25,7.75,5.5,4.6,4.483870967741936,5.5,5.5,10.0,12.103486056755072,1,0,0,0,0,6.905263157894737,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.67741935483871,1.0,1.0,7.535714285714286,1.0
56,4.75,10.0,10.0,8,5,3.565,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,10.0,4.6,3.903225806451613,5.5,5.5,10.0,12.058152515453552,1,0,0,0,0,3.9783505154639176,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.596774193548387,1.0,10.0,6.625,1.0
57,3.25,10.0,10.0,7,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.41733870967742,5.5,5.5,10.0,12.188417710291453,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.5806451612903225,1.0,1.0,6.410714285714286,1.0
58,4.75,10.0,10.0,10,5,6.799375,10.0,5.5,10.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,6.4,4.877016129032258,5.5,5.5,10.0,12.991753427493052,0,0,1,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
59,1.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.129032258064516,5.5,5.5,10.0,11.73526869611367,0,0,0,0,1,2.707692307692308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,6.516129032258065,1.0,1.0,7.294642857142857,1.0
60,3.25,10.0,10.0,6,5,1.0,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,1.0,4.6,4.483870967741936,5.5,5.5,10.0,11.970350312009105,0,0,0,0,1,2.686528497409326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.5806451612903225,1.0,1.0,6.357142857142857,1.0
61,1.0,10.0,10.0,5,7,1.0,4.0,5.5,4.0,4.0,5.5,1.0,10.0,4.375,4.0,1.0,10.0,1.0,5.5,1.0,2.8,2.741935483870968,5.5,5.5,1.0,11.522875795823397,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,2.8870967741935485,1.0,10.0,8.285714285714285,1.0
62,2.5,10.0,10.0,8,5,2.0012499999999998,7.0,5.5,7.0,10.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,3.25,7.75,5.5,4.6,3.9274193548387095,5.5,5.5,10.0,12.218495165528731,1,0,0,0,0,9.842335766423359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,1.0,6.383928571428571,1.0
63,2.5,10.0,10.0,7,6,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.903225806451613,5.5,5.5,10.0,11.84939770159144,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,1.0,10.0,6.892857142857143,1.0
64,4.75,10.0,10.0,7,5,4.223125,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.901209677419355,5.5,5.5,10.0,12.299107511497363,1,0,0,0,0,3.7076631977294228,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.8870967741935485,1.0,10.0,6.651785714285714,1.0
65,3.25,10.0,10.0,8,5,2.935,7.0,5.5,10.0,7.0,10.0,10.0,10.0,5.5,4.0,7.0,10.0,3.25,7.75,5.5,6.4,6.153225806451613,5.5,5.5,10.0,12.666657052859417,0,0,1,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.5806451612903225,1.0,10.0,6.4375,1.0
66,4.0,10.0,10.0,7,5,2.614375,4.0,5.5,7.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,8.5,3.25,7.75,5.5,4.6,4.483870967741936,5.5,5.5,10.0,12.100712129872347,1,0,0,0,0,5.784283513097072,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,4.338709677419355,1.0,10.0,7.428571428571429,1.0
67,4.0,10.0,10.0,7,5,1.939375,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.375,5.5,5.5,10.0,12.328290278254423,1,0,0,0,0,3.725395732966277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.870967741935484,1.0,1.0,6.464285714285714,1.0
68,1.0,10.0,10.0,4,6,1.0,4.0,7.75,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.3306451612903225,5.5,5.5,10.0,11.289781913656018,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,10.0,1.0,10.0,8.098214285714285,1.0
69,2.5,10.0,10.0,7,4,1.0,7.0,5.5,4.0,7.0,5.5,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,10.0,4.6,5.034274193548387,5.5,5.5,10.0,12.323855681186558,1,0,0,0,0,5.838190184049079,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.983870967741936,1.0,1.0,7.776785714285714,1.0
70,4.0,10.0,10.0,7,6,7.271875,4.0,7.75,7.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,5.5,7.75,10.0,4.6,4.120967741935484,5.5,5.5,10.0,12.404923504275338,1,0,0,0,0,2.388663967611336,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.225806451612903,1.0,1.0,7.267857142857143,1.0
71,2.5,10.0,10.0,4,6,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.1774193548387095,5.5,5.5,10.0,11.771436160121729,0,0,0,0,1,3.9822485207100593,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.435483870967742,1.0,10.0,6.892857142857143,1.0
72,3.25,10.0,10.0,7,5,1.225,4.0,5.5,7.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,10.0,4.6,3.5826612903225805,5.5,5.5,10.0,12.128111104060462,1,0,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.8870967741935485,1.0,1.0,6.651785714285714,1.0
73,2.5,10.0,10.0,5,7,1.585,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.963709677419355,5.5,5.5,10.0,11.883799128308773,1,0,0,0,0,4.348066298342541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.306451612903226,1.0,10.0,6.919642857142857,1.0
74,2.5,10.0,10.0,3,6,1.0,7.0,7.75,1.0,7.0,7.75,1.0,10.0,4.375,7.0,4.0,10.0,1.0,5.5,1.0,2.8,3.2923387096774195,5.5,5.5,10.0,11.584315461056901,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,10.0,1.0,10.0,8.901785714285715,1.0
75,2.5,10.0,10.0,4,5,1.0,4.0,5.5,7.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.7963709677419355,5.5,5.5,10.0,11.418614785498987,0,0,1,0,0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,6.516129032258065,1.0,1.0,7.321428571428571,1.0
76,1.0,10.0,10.0,4,7,1.0,4.0,5.5,4.0,7.0,10.0,10.0,7.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.711693548387097,5.5,5.5,10.0,11.818570237796182,0,0,0,0,1,7.84453781512605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.838709677419356,1.0,1.0,7.75,1.0
77,2.5,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,8.5,1.0,5.5,1.0,2.8,2.4516129032258065,5.5,5.5,10.0,11.751942365440728,0,0,0,0,1,4.950892857142858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,2.306451612903226,1.0,10.0,7.964285714285714,1.0
78,2.5,10.0,10.0,4,5,1.0,4.0,5.5,4.0,7.0,5.5,1.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,10.0,11.824079893607152,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.387096774193548,1.0,1.0,7.482142857142857,1.0
79,1.75,10.0,10.0,5,6,1.0,4.0,5.5,4.0,7.0,7.75,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.661290322580645,5.5,5.5,10.0,11.608235644774552,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,5.354838709677419,1.0,10.0,7.508928571428571,1.0
80,3.25,10.0,10.0,6,6,4.24,4.0,7.75,7.0,7.0,5.5,10.0,10.0,5.5,4.0,7.0,10.0,3.25,7.75,10.0,2.8,4.078629032258064,5.5,5.5,10.0,12.173032791451973,1,0,0,0,0,5.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.241935483870968,1.0,1.0,7.455357142857143,1.0
81,4.0,10.0,10.0,6,5,3.491875,4.0,7.75,10.0,10.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,10.0,4.6,3.4495967741935485,5.5,5.5,10.0,11.941455846009388,1,0,0,0,0,1.2619240097008892,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.4516129032258065,1.0,1.0,6.571428571428571,1.0
82,2.5,10.0,10.0,8,5,3.6325,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,5.5,6.4,5.584677419354839,5.5,5.5,10.0,12.409013489526863,1,0,0,0,0,9.809980806142034,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,1.0,6.383928571428571,1.0
83,1.75,10.0,10.0,5,5,1.37125,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.788306451612903,5.5,5.5,10.0,11.747997587149712,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.112903225806452,1.0,1.0,7.241071428571429,1.0
84,3.25,10.0,10.0,7,5,1.12375,4.0,5.5,7.0,7.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,10.0,4.6,3.4193548387096775,5.5,5.5,10.0,12.034691028774553,0,0,1,0,0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.1774193548387095,1.0,10.0,6.732142857142857,1.0
85,3.25,10.0,10.0,8,5,2.5975,7.0,5.5,7.0,7.0,10.0,10.0,10.0,5.5,4.0,7.0,10.0,3.25,5.5,1.0,4.6,3.7943548387096775,5.5,5.5,10.0,12.468436909997665,1,0,0,0,0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,3.3225806451612905,1.0,10.0,6.758928571428571,1.0
86,3.25,10.0,10.0,6,5,1.0,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,10.0,4.6,3.4193548387096775,5.5,5.5,10.0,12.066810578196666,0,0,1,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.870967741935484,1.0,1.0,6.464285714285714,1.0
87,3.25,10.0,10.0,6,5,1.4275,7.0,5.5,7.0,7.0,10.0,10.0,10.0,3.25,4.0,7.0,10.0,1.0,5.5,5.5,4.6,4.193548387096774,5.5,5.5,10.0,12.010665849187564,0,0,0,0,1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.2903225806451613,10.0,1.0,6.357142857142857,1.0
88,1.0,10.0,10.0,3,2,1.0,1.0,3.25,4.0,4.0,5.5,1.0,10.0,3.25,4.0,1.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.350406535472453,0,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.759162609998128,5.209677419354839,1.0,10.0,8.875,1.0
89,2.5,10.0,10.0,4,5,1.0,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,10.0,11.724805824005728,0,0,0,0,0,4.654545454545454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.032258064516129,1.0,10.0,6.705357142857143,1.0
90,1.0,10.0,10.0,4,5,1.0,4.0,5.5,4.0,7.0,5.5,10.0,7.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.5403225806451615,5.5,5.5,10.0,11.607326140391713,0,0,0,0,1,5.95568386098707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,9.419354838709678,1.0,1.0,7.857142857142857,1.0
91,1.0,10.0,10.0,5,3,2.1418749999999998,4.0,5.5,4.0,7.0,5.5,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.903225806451613,5.5,5.5,10.0,11.498826540590727,1,0,0,0,0,5.627530364372469,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,7.82258064516129,1.0,1.0,7.5625,1.0
92,2.5,10.0,10.0,5,7,1.0,4.0,7.75,7.0,7.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,4.6,3.6129032258064515,5.5,5.5,10.0,12.004568269319446,0,0,0,0,1,2.6746575342465753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1.7258064516129032,1.0,10.0,8.714285714285715,1.0
93,3.25,10.0,10.0,6,6,1.0,4.0,5.5,4.0,4.0,10.0,1.0,10.0,5.5,7.0,4.0,10.0,3.25,7.75,1.0,4.6,4.060483870967742,5.5,5.5,10.0,11.804848531679264,0,0,0,0,1,2.245469522240527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,2.596774193548387,1.0,10.0,9.223214285714286,1.0
94,4.75,10.0,10.0,6,5,1.0,4.0,7.75,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,5.137096774193548,5.5,5.5,10.0,12.229545001715316,1,0,0,0,0,2.9223300970873787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.741935483870968,1.0,1.0,6.625,1.0
95,3.25,10.0,10.0,6,8,1.3825,10.0,7.75,7.0,10.0,7.75,10.0,10.0,4.375,4.0,4.0,10.0,3.25,5.5,10.0,4.6,3.5403225806451615,5.5,5.5,10.0,12.128111104060462,0,0,1,0,0,5.897058823529411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,3.6129032258064515,1.0,1.0,6.785714285714286,1.0
96,2.5,10.0,10.0,7,5,2.029375,7.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,4.6,3.8548387096774195,5.5,5.5,10.0,12.273731294003989,1,0,0,0,0,3.4143576826196473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.306451612903226,1.0,1.0,6.544642857142857,1.0
97,2.5,10.0,10.0,4,5,1.27,4.0,5.5,4.0,7.0,5.5,10.0,4.0,4.375,4.0,4.0,10.0,1.0,5.5,10.0,2.8,3.6129032258064515,5.5,5.5,5.5,11.458997122944673,1,0,0,0,0,5.125,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,7.387096774193548,1.0,1.0,7.482142857142857,1.0
98,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,3.25,1.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,3.213709677419355,3.25,5.5,10.0,11.326595886778735,0,1,0,0,0,7.877729257641922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,10.0,1.0,10.0,8.767857142857142,1.0
99,3.25,10.0,10.0,4,5,1.0,4.0,5.5,4.0,7.0,3.25,10.0,10.0,4.375,4.0,4.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,10.0,11.76718001130949,0,0,0,0,0,4.609473684210526,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,8.693548387096774,1.0,1.0,7.723214285714286,1.0
100,4.0,10.0,10.0,6,7,1.1575,4.0,5.5,4.0,7.0,7.75,10.0,10.0,4.375,4.0,7.0,10.0,5.5,5.5,5.5,4.6,3.903225806451613,5.5,5.5,10.0,12.230765258120545,1,0,0,0,0,3.291925465838509,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,2.596774193548387,1.0,10.0,7.241071428571429,1.0
101,3.25,10.0,10.0,6,5,2.8899999999999997,7.0,5.5,7.0,7.0,5.5,10.0,10.0,4.375,4.0,7.0,10.0,3.25,5.5,10.0,4.6,3.879032258064516,5.5,5.5,10.0,12.089538829274222,1,0,0,0,0,10.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,4.919354838709678,1.0,1.0,7.026785714285714,1.0
102,2.5,10.0,10.0,5,5,1.0,4.0,3.25,4.0,7.0,5.5,10.0,10.0,5.5,7.0,4.0,10.0,1.0,5.5,1.0,4.6,3.4798387096774195,5.5,5.5,10.0,11.686576205316552,1,0,0,0,0,5.95568386098707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,5.645161290322581,1.0,1.0,7.160714285714286,1.0
103,2.5,10.0,10.0,7,5,1.0,4.0,5.5,7.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,1.0,5.5,5.5,6.4,5.475806451612903,5.5,5.5,10.0,12.200557464842063,1,0,0,0,0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.435483870967742,1.0,1.0,6.383928571428571,1.0
104,1.75,10.0,10.0,7,4,4.375,4.0,3.25,4.0,7.0,10.0,10.0,4.0,5.5,4.0,4.0,10.0,5.5,5.5,1.0,2.8,2.4516129032258065,5.5,5.5,10.0,12.040608205802641,0,0,0,0,1,8.061538461538461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,9.564516129032258,1.0,10.0,7.857142857142857,1.0
105,3.25,10.0,10.0,8,5,5.32,7.0,5.5,10.0,7.0,10.0,10.0,10.0,4.375,4.0,7.0,10.0,3.25,7.75,5.5,4.6,4.919354838709678,5.5,5.5,10.0,12.429216196844383,1,0,0,0,0,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.0,1.870967741935484,1.0,10.0,6.491071428571429,1.0
106,1.0,10.0,10.0,4,7,1.0,4.0,5.5,1.0,7.0,7.75,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.651209677419355,3.25,3.25,1.0,11.512925464970229,0,0,0,0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,3.032258064516129,1.0,10.0,7.776785714285714,1.0
107,1.0,10.0,10.0,5,5,1.0,4.0,5.5,4.0,7.0,10.0,10.0,10.0,3.25,4.0,4.0,10.0,1.0,5.5,1.0,2.8,2.5120967741935485,5.5,5.5,10.0,11.652687407345388,0,0,0,0,1,6.885931558935361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,9.709677419354838,1.0,10.0,7.964285714285714,1.0
108,2.5,10.0,10.0,5,7,1.0,4.0,5.5,4.0,7.0,5.5,1.0,4.0,4.375,4.0,1.0,10.0,1.0,5.5,1.0,1.0,1.0,5.5,5.5,1.0,11.652687407345388,0,0,0,0,0,10.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1.5806451612903225,1.0,10.0,8.714285714285715,1.0
